id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
3223663,Fri May 20 2016 11:03:05 GMT-0400 (EDT),5/20/2016,2016-05-20 15:03:05 UTC,Eastern Time (US & Canada),,242681,lacey7,2016-05-20 15:03:51 UTC,2017-11-09 22:59:41 UTC,research,,http://www.inaturalist.org/observations/3223663,https://static.inaturalist.org/photos/3731912/medium.jpg?1463756639,,,Honey bee!,FALSE,1,0,FALSE,3,"The Ellipse, Washington, DC, US",38.89396325,-77.03418754,10,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3229300,Fri May 20 2016 14:01:58 GMT-0400 (EDT),5/20/2016,2016-05-20 18:01:58 UTC,Eastern Time (US & Canada),,243541,adaab,2016-05-20 18:03:01 UTC,2018-11-10 19:40:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3229300,https://static.inaturalist.org/photos/3737719/medium.jpg?1463767395,,,,FALSE,2,0,FALSE,3,"United States Botanic Garden, Washington, DC, US",38.88780333,-77.01474722,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3230358,2016-05-20 2:10:21 PM EDT,5/20/2016,2016-05-20 18:10:21 UTC,Eastern Time (US & Canada),,243520,juliannacatanzaro,2016-05-20 18:36:50 UTC,2017-11-09 23:08:52 UTC,research,,http://www.inaturalist.org/observations/3230358,https://static.inaturalist.org/photos/3738907/medium.jpeg?1463769418,,,,FALSE,2,0,FALSE,2,"Ellipse Rd NW Washington, DC 20006",38.89418227,-77.03875668,129,,,FALSE,gps,gps,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3230772,2016-05-20 9:10:46 AM EDT,5/20/2016,2016-05-20 13:10:46 UTC,Eastern Time (US & Canada),,243155,cacosta,2016-05-20 18:51:28 UTC,2018-11-10 19:38:17 UTC,research,,http://www.inaturalist.org/observations/3230772,https://static.inaturalist.org/photos/3739441/medium.jpeg?1463770301,,,,TRUE,2,0,FALSE,2,"Theodore Roosevelt Island National Memorial, Theodore Roosevelt Island, District of Columbia County, US-DC, US",38.89696484,-77.06418404,13,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3231123,2016-05-20 3:00:51 PM EDT,5/20/2016,2016-05-20 19:00:51 UTC,Eastern Time (US & Canada),,178428,lynnparsons,2016-05-20 19:04:21 UTC,2017-11-09 23:09:31 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3231123,https://static.inaturalist.org/photos/3739872/medium.jpeg?1463771082,,,,FALSE,1,0,FALSE,2,"201 Independence Ave SW Washington, DC 20004",38.8879052,-77.01466584,7,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3234067,2016-05-20 1:11:52 PM EDT,5/20/2016,2016-05-20 17:11:52 UTC,Eastern Time (US & Canada),,243520,juliannacatanzaro,2016-05-20 21:36:37 UTC,2017-11-09 23:12:23 UTC,research,,http://www.inaturalist.org/observations/3234067,https://static.inaturalist.org/photos/3743104/medium.JPG?1463780210,,,,FALSE,2,0,FALSE,2,"Ellipse Rd NW Washington, DC 20006",38.89381877,-77.0379651,258,,,FALSE,gps,gps,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3245977,2016-05-21 11:01:48 AM EDT,5/21/2016,2016-05-21 15:01:48 UTC,Eastern Time (US & Canada),,94062,parksguy,2016-05-21 15:03:31 UTC,2017-11-09 23:22:40 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/3245977,https://static.inaturalist.org/photos/3756150/medium.jpg?1544756159,,,,TRUE,2,0,FALSE,2,"Washington Monument, National Mall and Memorial Parks, District of Columbia County, US-DC, US",38.89031982,-77.03685761,,,,FALSE,gps,gps,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3249936,Fri May 20 2016 14:06:05 GMT-0400 (EDT),5/20/2016,2016-05-20 18:06:05 UTC,Eastern Time (US & Canada),,168274,claytoncox,2016-05-21 16:57:10 UTC,2017-11-09 23:26:37 UTC,research,,http://www.inaturalist.org/observations/3249936,https://static.inaturalist.org/photos/3759559/medium.jpg?1463849879,,,,TRUE,2,0,FALSE,3,"Piscataway National Park, Accokeek, MD, US",38.69239578,-77.07077706,5,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3261875,2016-05-20 2-4pm,5/20/2016,2016-05-21 04:30:00 UTC,Eastern Time (US & Canada),,243931,tsalcedo,2016-05-22 01:09:44 UTC,2017-11-09 23:31:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3261875,https://static.inaturalist.org/photos/3772045/medium.png?1463879627,,,,TRUE,4,0,FALSE,,United States Botanic Garden,38.888003,-77.012954,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3280744,Mon May 23 2016 11:24:27 GMT-0400 (EDT),5/23/2016,2016-05-23 15:24:27 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2016-05-23 15:27:07 UTC,2017-11-09 23:35:46 UTC,research,CC0,http://www.inaturalist.org/observations/3280744,https://static.inaturalist.org/photos/3793151/medium.jpg?1464017249,,,,FALSE,1,0,FALSE,3,"National Geographic Society, Washington, DC, US",38.905525,-77.03784167,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3280987,5/21/2016,5/21/2016,,Eastern Time (US & Canada),,246561,sherylpollock,2016-05-23 15:45:28 UTC,2018-11-10 23:37:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3280987,https://static.inaturalist.org/photos/3793325/medium.jpg?1464018332,,,,FALSE,2,0,FALSE,,Wolf Trap National Park,38.936573,-77.264463,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3300457,Wed May 25 2016 15:25:29 GMT-0400 (EDT),5/25/2016,2016-05-25 19:25:29 UTC,Eastern Time (US & Canada),,216290,jmalexandria,2016-05-25 19:25:39 UTC,2017-11-09 23:41:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3300457,https://static.inaturalist.org/photos/3814795/medium.jpg?1464204353,,,,TRUE,2,0,FALSE,3,"6254 Miller Dr, Alexandria, VA, US",38.75342044,-77.15839637,10,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3305174,5/20/2016,5/20/2016,,Eastern Time (US & Canada),,246561,sherylpollock,2016-05-26 09:33:18 UTC,2018-11-10 19:27:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3305174,https://static.inaturalist.org/photos/3820002/medium.jpg?1464255203,,,,FALSE,2,0,FALSE,,Manassas National Battlefield Park,38.813232,-77.521581,6541,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3312871,5/22/2016 10:53,5/22/2016,2016-05-22 13:53:00 UTC,Atlantic Time (Canada),,30601,calopteryx,2016-05-27 07:26:04 UTC,2017-11-09 23:43:46 UTC,research,CC0,http://www.inaturalist.org/observations/3312871,https://static.inaturalist.org/photos/3829009/medium.JPG?1464331971,,Dyke Marsh,,FALSE,1,0,FALSE,,"Dyke Marsh Preserve, Fairfax County, VA",38.77329778,-77.04917455,406,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3340796,2016-05-30 1:42:23 PM EDT,5/30/2016,2016-05-30 17:42:23 UTC,Eastern Time (US & Canada),,164735,belyykit,2016-05-30 17:43:03 UTC,2018-11-13 18:49:26 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3340796,https://static.inaturalist.org/photos/3857889/medium.jpeg?1464632771,,,,FALSE,2,0,FALSE,2,"1500 Glenallan Ave Silver Spring, MD 20902",39.05793697,-77.03604458,3,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3345411,5/23/2016 11:24,5/23/2016,2016-05-23 14:24:00 UTC,Atlantic Time (Canada),,7580,carrieseltzer,2016-05-31 04:22:20 UTC,2018-11-13 00:45:22 UTC,research,CC0,http://www.inaturalist.org/observations/3345411,https://static.inaturalist.org/photos/3863706/medium.jpg?1464668457,,,,FALSE,2,0,FALSE,,"District of Columbia, District of Columbia, United States",38.905525,-77.03784167,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3345827,5/26/2016 8:37,5/26/2016,2016-05-26 11:37:00 UTC,Atlantic Time (Canada),,7580,carrieseltzer,2016-05-31 05:51:56 UTC,2017-11-09 23:49:20 UTC,research,CC0,http://www.inaturalist.org/observations/3345827,https://static.inaturalist.org/photos/3864017/medium.jpg?1464669773,,,Maybe just a honey bee? If so it was darker than usual.,FALSE,2,0,FALSE,,"District of Columbia, District of Columbia, United States",38.90511389,-77.03850556,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3355688,6/1/2016,6/1/2016,,Eastern Time (US & Canada),,31092,ecologyelise,2016-06-01 13:33:58 UTC,2018-11-14 00:49:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3355688,https://static.inaturalist.org/photos/3874532/medium.JPG?1464788044,,,,FALSE,2,0,FALSE,,"Virginia, US",38.9756269,-77.32003792,500,obscured,,TRUE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3366178,Thu Jun 02 2016 16:19:44 GMT-0400 (EDT),6/2/2016,2016-06-02 20:19:44 UTC,Eastern Time (US & Canada),,31092,ecologyelise,2016-06-02 21:23:34 UTC,2018-12-27 17:28:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3366178,https://static.inaturalist.org/photos/3886695/medium.jpg?1464902620,,,,FALSE,2,0,FALSE,3,"1855–1861 Dolley Madison Blvd, Mc Lean, VA, US",38.92465779,-77.20852711,139,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3366218,Thu Jun 02 2016 16:59:35 GMT-0400 (EDT),6/2/2016,2016-06-02 20:59:35 UTC,Eastern Time (US & Canada),,31092,ecologyelise,2016-06-02 21:36:06 UTC,2019-01-06 06:04:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3366218,https://static.inaturalist.org/photos/3886779/medium.jpg?1464903375,,,,FALSE,2,0,FALSE,3,"1929 Kennedy Dr, Mc Lean, VA, US",38.9168093,-77.21055862,305,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3366221,Thu Jun 02 2016 16:59:43 GMT-0400 (EDT),6/2/2016,2016-06-02 20:59:43 UTC,Eastern Time (US & Canada),,31092,ecologyelise,2016-06-02 21:36:16 UTC,2019-01-06 06:03:57 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3366221,https://static.inaturalist.org/photos/3886782/medium.jpg?1464903382,,,,FALSE,2,0,FALSE,3,"1801–1999 Tysons Landing Ct, Mc Lean, VA, US",38.91656759,-77.21027465,305,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3383711,6/2/2016 18:37,6/2/2016,2016-06-02 21:37:00 UTC,Atlantic Time (Canada),,17932,treichard,2016-06-05 02:25:06 UTC,2018-12-16 05:17:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3383711,https://static.inaturalist.org/photos/3910140/medium.jpg?1465093409,,"Honey Bee, Patuxent Research Refuge South Tract",,FALSE,2,0,FALSE,,"Prince George's, Maryland, United States",39.02749167,-76.79624,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3463433,Wed Jun 15 2016 15:09:24 GMT-0400 (EDT),6/15/2016,2016-06-15 19:09:24 UTC,Eastern Time (US & Canada),,150739,seanpmyers,2016-06-15 23:53:13 UTC,2018-06-06 05:09:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3463433,https://static.inaturalist.org/photos/4021671/medium.jpg?1466034812,,,,TRUE,7,0,FALSE,3,"Park Entrance Rd, Upper Marlboro, MD, US",38.77312167,-76.71073833,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3501929,2016-06-09 01:30pm,6/9/2016,2016-06-09 17:30:00 UTC,Eastern Time (US & Canada),,221199,gamblebeth,2016-06-22 15:10:12 UTC,2018-12-30 21:24:31 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3501929,https://static.inaturalist.org/photos/4078412/medium.jpg?1466639435,,,,FALSE,2,0,FALSE,,White Oaks Elementary School Burke VA US,38.782006,-77.271652,47,,,FALSE,,manual,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3563649,Wed Jun 29 2016 19:38:05 GMT-0400 (EDT),6/29/2016,2016-06-29 23:38:05 UTC,Eastern Time (US & Canada),,79234,roddymccorley,2016-06-30 00:22:38 UTC,2018-12-30 21:24:15 UTC,research,CC-BY,http://www.inaturalist.org/observations/3563649,https://static.inaturalist.org/photos/4139245/medium.jpg?1467246167,,,,TRUE,4,0,FALSE,3,"3220 Winmoor Dr, Ijamsville, MD, US",39.31950333,-77.27718333,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3645749,Wed Jul 06 2016 08:17:09 GMT-0400 (EDT),7/6/2016,2016-07-06 12:17:09 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2016-07-09 00:25:00 UTC,2018-11-28 15:13:30 UTC,research,CC0,http://www.inaturalist.org/observations/3645749,https://static.inaturalist.org/photos/4216592/medium.jpg?1544780247,,,Found dead on the sidewalk. ,FALSE,3,0,FALSE,3,United States,38.99075139,-76.94319523,,obscured,,TRUE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3667381,Sat Jul 09 2016 16:24:18 GMT-0400 (EDT),7/9/2016,2016-07-09 20:24:18 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2016-07-12 17:57:43 UTC,2018-11-23 17:16:33 UTC,research,CC0,http://www.inaturalist.org/observations/3667381,https://static.inaturalist.org/photos/4246486/medium.jpg?1544825068,,,,FALSE,2,0,FALSE,3,"Calvert Road Park, Riverdale Park, MD, US",38.975145,-76.91767833,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3674269,Wed Jul 13 2016 18:57:47 GMT-0400 (EDT),7/13/2016,2016-07-13 22:57:47 UTC,Eastern Time (US & Canada),,244514,frank11,2016-07-13 22:58:17 UTC,2018-11-23 20:09:10 UTC,research,,http://www.inaturalist.org/observations/3674269,https://static.inaturalist.org/photos/4256209/medium.jpg?1544838070,,,,FALSE,2,0,FALSE,3,United States,38.86776429,-77.18283919,5,obscured,,TRUE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3680409,Wed Jul 13 2016 12:28:27 GMT-0400 (EDT),7/13/2016,2016-07-13 16:28:27 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2016-07-15 03:24:19 UTC,2017-11-10 00:34:13 UTC,research,CC0,http://www.inaturalist.org/observations/3680409,https://static.inaturalist.org/photos/4265576/medium.jpg?1468553067,,,,FALSE,1,0,FALSE,3,"National Geographic Society, Washington, DC, US",38.90543333,-77.03785833,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3701580,2016/07/18 7:54 PM EDT,7/18/2016,2016-07-18 23:54:00 UTC,Eastern Time (US & Canada),,164735,belyykit,2016-07-19 01:04:02 UTC,2018-11-30 16:58:41 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3701580,https://static.inaturalist.org/photos/4296566/medium.jpg?1468890239,,,,FALSE,2,0,FALSE,,"Wheaton-Glenmont, MD, USA",39.05820044,-77.03576856,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3739233,2016/07/15 5:46 PM EDT,7/15/2016,2016-07-15 21:46:00 UTC,Eastern Time (US & Canada),,17932,treichard,2016-07-24 21:29:46 UTC,2018-12-16 05:16:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3739233,https://static.inaturalist.org/photos/4346546/medium.jpg?1469395562,,"Honey Bee, Patuxent Research Refuge South Tract",,FALSE,2,0,FALSE,,"Prince George's, Maryland, United States",39.02749167,-76.79624,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3791252,8/2/2016 16:46,8/2/2016,2016-08-02 20:46:13 UTC,Eastern Time (US & Canada),,164735,belyykit,2016-08-02 23:48:42 UTC,2018-12-02 18:21:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3791252,https://static.inaturalist.org/photos/4426899/medium.jpg?1470181716,,,,FALSE,3,0,FALSE,,"Montgomery, Maryland, United States",39.05842722,-77.03503911,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3813541,Sat Aug 06 2016 12:45:12 GMT-0400 (EDT),8/6/2016,2016-08-06 16:45:12 UTC,Eastern Time (US & Canada),,283753,viennapetcare,2016-08-06 16:49:23 UTC,2017-11-10 00:51:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3813541,https://static.inaturalist.org/photos/4457605/medium.jpg?1470502226,,,,FALSE,2,0,FALSE,3,"423 Holmes Dr NW, Vienna, VA, US",38.90748833,-77.27398667,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3906841,Wed Aug 17 2016 15:26:34 GMT-0400 (EDT),8/17/2016,2016-08-17 19:26:34 UTC,Eastern Time (US & Canada),,292261,maggles1343,2016-08-17 19:28:19 UTC,2017-11-10 01:16:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3906841,https://static.inaturalist.org/photos/4591880/medium.jpg?1471462111,,,,FALSE,2,0,FALSE,3,"5110 Ridgefield Rd, Bethesda, MD, US",38.96535535,-77.10614184,65,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3911547,Thu Aug 18 2016 11:24:36 GMT-0400 (EDT),8/18/2016,2016-08-18 15:24:36 UTC,Eastern Time (US & Canada),,283753,viennapetcare,2016-08-18 15:25:29 UTC,2017-11-10 01:16:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3911547,https://static.inaturalist.org/photos/4599295/medium.jpg?1471533939,,,,FALSE,2,0,FALSE,3,"905 Hillcrest Dr SW, Vienna, VA, US",38.88989865,-77.26065382,5,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3919363,Fri Aug 19 2016 09:36:55 GMT-0400 (EDT),8/19/2016,2016-08-19 13:36:55 UTC,Eastern Time (US & Canada),,317,kpmcfarland,2016-08-19 21:31:26 UTC,2017-11-10 01:17:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3919363,https://static.inaturalist.org/photos/4610814/medium.jpg?1471642308,,,,FALSE,1,0,FALSE,3,"United States Botanic Garden, Washington, DC, US",38.888455,-77.01313055,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3951576,2016/08/18 5:51 PM EDT,8/18/2016,2016-08-18 21:51:00 UTC,Eastern Time (US & Canada),,17932,treichard,2016-08-24 03:32:51 UTC,2018-12-14 18:02:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3951576,https://static.inaturalist.org/photos/4656510/medium.jpg?1472009461,,"Honey Bee, Patuxent Research Refuge South Tract",,FALSE,2,0,FALSE,,"Prince George's, Maryland, United States",39.02749167,-76.79624,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3974577,Tue Aug 23 2016 18:09:28 GMT-0400 (EDT),8/23/2016,2016-08-23 22:09:28 UTC,Eastern Time (US & Canada),,240163,stella20009,2016-08-27 19:16:46 UTC,2017-11-10 01:26:25 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3974577,https://static.inaturalist.org/photos/4688045/medium.jpg?1472325472,,,,FALSE,2,0,FALSE,3,"Dumbarton Oaks Park, Washington, DC, US",38.91808667,-77.06718333,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
3996791,Tue Aug 30 2016 15:23:26 GMT-0400 (EDT),8/30/2016,2016-08-30 19:23:26 UTC,Eastern Time (US & Canada),,283753,viennapetcare,2016-08-30 19:24:35 UTC,2017-11-10 01:28:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3996791,https://static.inaturalist.org/photos/4719430/medium.jpg?1472585085,,,,FALSE,2,0,FALSE,3,"1414 Desale St SW, Vienna, VA, US",38.88551277,-77.2454262,30,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4001514,Wed Aug 31 2016 10:17:02 GMT-0400 (EDT),8/31/2016,2016-08-31 14:17:02 UTC,Eastern Time (US & Canada),,283753,viennapetcare,2016-08-31 14:21:22 UTC,2017-11-10 01:29:22 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4001514,https://static.inaturalist.org/photos/4726491/medium.jpg?1472653305,,,,FALSE,2,0,FALSE,3,"1411 Desale St SW, Vienna, VA, US",38.8851972,-77.24593889,100,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4020685,Fri Sep 02 2016 18:19:43 GMT-0400 (EDT),9/2/2016,2016-09-02 22:19:43 UTC,Eastern Time (US & Canada),,292489,elliotgreiner,2016-09-02 22:20:34 UTC,2017-11-10 01:31:36 UTC,research,CC-BY,http://www.inaturalist.org/observations/4020685,https://static.inaturalist.org/photos/4750351/medium.jpg?1472854960,,,,FALSE,1,0,FALSE,3,"National Museum of Natural History, Washington, DC, US",38.89181333,-77.02564167,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4117576,Wed Sep 14 2016 13:15:59 GMT-0400 (EDT),9/14/2016,2016-09-14 17:15:59 UTC,Eastern Time (US & Canada),,232173,stinkbug,2016-09-15 20:13:05 UTC,2017-11-10 01:48:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4117576,https://static.inaturalist.org/photos/4896236/medium.jpg?1473970389,,,,FALSE,4,0,FALSE,3,"Chesapeake and Ohio Canal National Historic Park, Washington, DC, US",38.90938,-77.09216117,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4117994,Thu Sep 15 2016 16:16:20 GMT-0400 (EDT),9/15/2016,2016-09-15 20:16:20 UTC,Eastern Time (US & Canada),,17932,treichard,2016-09-15 20:56:49 UTC,2018-12-16 05:13:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4117994,https://static.inaturalist.org/photos/4896837/medium.jpg?1473973020,,,,FALSE,2,0,FALSE,3,"20771, Greenbelt, MD, US",38.99264817,-76.86307828,10,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4132972,Wed Sep 14 2016 13:13:44 GMT-0400 (EDT),9/14/2016,2016-09-14 17:13:44 UTC,Eastern Time (US & Canada),,224171,etotin,2016-09-17 19:16:53 UTC,2017-11-10 01:50:59 UTC,research,CC-BY,http://www.inaturalist.org/observations/4132972,https://static.inaturalist.org/photos/4917907/medium.jpg?1474139819,,,,FALSE,2,0,FALSE,3,"Civic Center Park, Rockville, MD, US",39.08761117,-77.12678617,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4139223,Sun Sep 18 2016 10:43:26 GMT-0400 (EDT),9/18/2016,2016-09-18 14:43:26 UTC,Eastern Time (US & Canada),,283753,viennapetcare,2016-09-18 14:44:09 UTC,2017-11-10 01:51:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4139223,https://static.inaturalist.org/photos/4926071/medium.jpg?1474209856,,,,FALSE,2,0,FALSE,3,"2714 Hunter Mill Rd, Oakton, VA, US",38.89276387,-77.30423437,65,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4142915,Sun Sep 18 2016 17:13:56 GMT-0400 (EDT),9/18/2016,2016-09-18 21:13:56 UTC,Eastern Time (US & Canada),,311474,davidmcdonald,2016-09-18 22:26:31 UTC,2017-11-10 01:52:27 UTC,research,,http://www.inaturalist.org/observations/4142915,https://static.inaturalist.org/photos/4931405/medium.jpg?1474237596,,,,FALSE,2,0,FALSE,3,"5019 Harford Ln, Burke, VA, US",38.81280682,-77.26927104,77,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4176548,Thu Sep 22 2016 16:33:37 GMT-0400 (EDT),9/22/2016,2016-09-22 20:33:37 UTC,Eastern Time (US & Canada),,31092,ecologyelise,2016-09-22 22:55:52 UTC,2017-11-10 01:54:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4176548,https://static.inaturalist.org/photos/4974305/medium.jpg?1474584960,,,,FALSE,1,0,FALSE,3,"3250–3254 Water St NW, Washington, DC, US",38.90301593,-77.0648748,65,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4206015,Sun Sep 25 2016 15:28:52 GMT-0400 (EDT),9/25/2016,2016-09-25 19:28:52 UTC,Eastern Time (US & Canada),,338082,angela58,2016-09-26 12:45:53 UTC,2019-04-03 22:23:50 UTC,research,,http://www.inaturalist.org/observations/4206015,https://static.inaturalist.org/photos/5014725/medium.jpg?1474893974,,,,FALSE,2,0,FALSE,3,"13030A Old Annapolis Rd, Mount Airy, MD, US",39.41657244,-77.20932825,5,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4215044,Tue Sep 27 2016 12:07:50 GMT-0400 (EDT),9/27/2016,2016-09-27 16:07:50 UTC,Eastern Time (US & Canada),,327890,samantha60,2016-09-27 16:08:37 UTC,2017-11-10 01:59:59 UTC,research,,http://www.inaturalist.org/observations/4215044,https://static.inaturalist.org/photos/5272414/medium.jpg?1476899969,,,,FALSE,1,0,FALSE,3,"University of Maryland , College Park, MD, US",38.98813783,-76.94296536,5,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4215927,Tue Sep 27 2016 09:35:21 GMT-0400 (EDT),9/27/2016,2016-09-27 13:35:21 UTC,Eastern Time (US & Canada),,337918,eaca71997,2016-09-27 18:09:47 UTC,2017-11-10 02:00:16 UTC,research,,http://www.inaturalist.org/observations/4215927,https://static.inaturalist.org/photos/5030246/medium.jpg?1474999795,,,,FALSE,2,0,FALSE,3,"Virginia, US",39.12919661,-77.709385,,obscured,,TRUE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4284845,Thu Oct 06 2016 12:54:39 GMT-0400 (EDT),10/6/2016,2016-10-06 16:54:39 UTC,Eastern Time (US & Canada),,283753,viennapetcare,2016-10-06 16:56:42 UTC,2017-11-10 02:16:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4284845,https://static.inaturalist.org/photos/5135844/medium.jpg?1475773009,,,,FALSE,2,0,FALSE,3,"7229 Tyler Ave, Falls Church, VA, US",38.87023506,-77.19612923,30,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
4309307,2016/09/03 9:23 AM EDT,9/3/2016,2016-09-03 13:23:00 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2016-10-10 02:04:43 UTC,2017-11-10 02:22:03 UTC,research,CC0,http://www.inaturalist.org/observations/4309307,https://static.inaturalist.org/photos/5175690/medium.jpg?1476063631,,,,FALSE,1,0,FALSE,,United States,38.91543089,-76.99153941,,obscured,,TRUE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
